shop,name,lat,lon
butcher,Элика,60.0511624,30.4442794
hardware,Rubankov.Net,59.8813648,30.2752332
supermarket,Магнит,59.9030133,30.5100745
supermarket,Престиж,59.8408138,30.2580824
convenience,Хиттоловский,60.2236073,30.5420045
convenience,,59.8281781,30.2148781
convenience,Одна копейка,59.8273231,30.2233302
supermarket,Полушка,60.0103755,29.7192461
convenience,Кулинарная Лавка,60.0102007,29.719185
convenience,,59.997968,29.7637677
alcohol,Норман,59.9989585,29.7674464
hardware,Водопад,59.917501,30.457538
car_repair,Автосервис,59.9107672,30.3805934
hairdresser,Serenity,59.9237035,30.2828952
second_hand,,59.9242429,30.2853699
sports,Forward,59.9253684,30.290328
bakery,Хлебушек,59.9247378,30.2875121
tea,Унция,59.9367644,30.3135108
gift,Сувениры,59.9355921,30.313141
jewelry,Очень красивое серебро,59.9348828,30.3103673
gift,Марка,59.9326747,30.3016222
hardware,Паркет,59.9523488,30.2537664
hardware,VIP Керамика ОПТ,59.9532317,30.2538024
clothes,Терминал,59.9345647,30.3176221
hairdresser,Парикмахерская,59.8584443,30.213325
convenience,Продукты,59.861787,30.1917037
hairdresser,Смальта,59.8618503,30.1917949
ticket,,59.6848562,30.4539048
ticket,,59.6854305,30.4600035
ticket,,59.6883626,30.4878563
mobile_phone,МТС,59.8696854,29.828074
tea,Море чая,59.9130814,30.507797
convenience,Естный,59.9005603,30.427909
alcohol,Есенин,59.9005292,30.4279606
supermarket,Дикси,59.760173,30.4697918
convenience,Яблоня,59.7602716,30.4746867
convenience,,59.7605176,30.4742575
convenience,Погребок,59.7602414,30.4728035
convenience,,59.75594,30.4781018
supermarket,Дикси,59.7318046,30.4658783
bakery,,59.9361484,30.3363908
bag,Магия Сумок,59.8645666,30.3122704
convenience,,59.7220414,30.4297532
beauty,ProfiLine,59.8553223,30.377259
supermarket,Дикси,59.7359972,30.4539218
beauty,,59.7309799,30.4227153
clothes,Матвеев и партнеры,59.7308379,30.4225054
tobacco,Pushkin Smoke,59.7307746,30.4223538
alcohol,Puskin Beer,59.7307937,30.4223921
alcohol,Норман,59.7385466,30.4127166
furniture,,59.9438579,30.3213841
e-cigarette,Vardex,59.9221884,30.4624826
supermarket,Магнит,59.6740206,29.8526735
convenience,Элит,59.6742517,29.8515347
convenience,,59.6762887,29.8521763
convenience,Климовский,59.6993037,29.9425982
convenience,,59.7004174,29.9425225
convenience,,59.6770222,29.8520646
supermarket,Магнит,59.973208,31.0376137
supermarket,Полушка,59.970485,31.0403189
supermarket,Фасоль,59.7811131,30.1364791
convenience,,59.7807203,30.1345593
massage,Остеопат и Я,59.9145653,30.3259917
supermarket,Магнит,59.707486,30.0150315
convenience,Продукты,59.87626,30.3910989
variety_store,Fix Price,59.876562,30.3920617
photo,ФотоСтудия,59.9882084,30.3008179
convenience,Продукты,60.180364,29.460119
ticket,Касса некрополя,59.9227365,30.3869576
electronics,Смарт Элементс,59.886159,30.3657787
confectionery,RubisCookies,59.9271449,30.3135358
convenience,,60.0818636,29.9626332
greengrocer,"Овощи, фрукты, сухофрукты",60.0818315,29.9626587
convenience,Продукты,59.7892851,30.1456368
car_parts,ООО Акб Энерго,59.9448505,30.4242577
convenience,Продукты,59.8590279,30.3829801
cosmetics,,59.8815827,30.3155425
mobile_phone,Мегафон,59.8522757,30.267013
alcohol,Биполярный Ардуино,59.8150886,30.2871539
furniture,Таурус-М,59.8667083,30.4721989
radiotechnics,Z-line,59.9085855,30.2789067
car_parts,Скат-Авто,59.7974031,30.60568
supermarket,Пятёрочка,59.9155361,30.3082163
car_repair,ЕвроАвто,59.8879742,30.4928032
mobile_phone,Евросеть,59.8532472,30.340203
optician,Опти-mix,59.8534199,30.3399106
wine,Ароматный мир,59.853416,30.3393962
pet,Petshop.ru,59.8534148,30.3392353
optician,Зайди-Увидишь,59.8531975,30.340292
convenience,,59.8317072,30.3856468
bakery,Булочные Ф. Вольчека,59.925979,30.3423265
computer,Umedia сервис/ PROгресс связь - авторизованный сервисный центр,59.855576,30.2246515
supermarket,Магнит,59.9078558,31.0737916
butcher,,59.9079754,31.0732278
convenience,Продукты,59.8917988,30.689388
supermarket,Пятёрочка,59.9081234,31.0772235
clothes,Комод,59.9261465,30.2921438
alcohol,Ароматный мир,59.9182256,30.3072841
beauty,Маленький Будда,59.9177704,30.3072515
alcohol,Напитки мира,59.9183118,30.3072969
beauty,Джессика,59.9115713,30.2991071
convenience,Халяль,59.9116488,30.3059428
alcohol,РусАлка,59.9099312,30.2888748
florist,Цветомания,59.910453,30.2886117
clothes,Discount,59.9247978,30.289236
cosmetics,Петербургская косметика,59.9248491,30.2894571
clothes,,59.9244076,30.287509
bag,1000 и одна сумка,59.924881,30.2896022
books,Буквоед,59.9254723,30.2922164
bakery,Мука,59.9274976,30.3005511
bag,Ты прекрасна,59.9270493,30.2985983
convenience,Ферма на Вуоксе,60.0946127,29.9613463
bicycle,,59.9579062,30.3018063
supermarket,Перекрёсток,59.974857,30.3176258
convenience,Продукты,59.9600913,30.422079
hardware,,59.8503649,30.186313
florist,,59.9407711,30.488529
clothes,,60.3430624,30.4952319
seafood,,60.0280813,30.29605
outdoor,Форма России,59.859339,30.3282405
interior_decoration,Interior Boutique,59.9268028,30.3030714
outdoor,Камуфляж,59.9267597,30.3023166
money_lender,Миг кредит,59.9256417,30.3126507
electronics,Юлмарт Outpost,59.925622,30.312809
bookmaker,Букмекер холл,59.9061275,30.4820211
party,Аэробюро,59.9270553,30.3079602
clothes,4Doctors,59.9274601,30.3079762
cosmetics,Da Vita,59.8708724,30.3129286
florist,,59.8695099,30.3191463
supermarket,Или,59.9094895,30.324074
bakery,,59.9062394,30.482371
copyshop,"Рекламное агенство полного цикла ""АИДА""",59.5770647,30.1256245
convenience,,59.6717322,30.0698698
greengrocer,,59.8859827,30.3060527
bakery,Bonapé,59.9288547,30.3057296
beauty,Studio7,59.9288714,30.3058069
alcohol,Ароматный мир,59.9285372,30.3042709
copyshop,Вита Принт,59.9282018,30.3028381
butcher,Фермер,59.9286595,30.3047957
beauty,Юджин,59.9284688,30.3039771
beauty,Le Monde,59.9229352,30.2925137
hairdresser,Цирюльня на Лермонтовском,59.9226408,30.2927576
convenience,,59.9227099,30.2927025
convenience,Естный,59.9182173,30.2966795
furniture,,59.9182964,30.2966104
chemist,Спектр,59.9152195,30.2976584
houseware,,59.9154028,30.2976508
shoes,,59.9139347,30.2977553
furniture,Rossi,59.9149945,30.2976904
shoes,ЕврОбувь,59.9144824,30.2977157
greengrocer,,59.8610596,30.19153
car_repair,TRW Service,59.9917771,30.1985683
convenience,Минимаркет,60.0580693,30.3311312
newsagent,,59.9244656,30.2858376
tattoo,,59.9249213,30.2854198
convenience,Продукты,59.9564764,30.3580257
convenience,Продукты,59.9566876,30.3550526
convenience,Фермер,59.9565241,30.3544537
stationery,,59.9416771,30.3805187
car_repair,Адмиралтейский,59.9147535,30.2724434
supermarket,Fix Price,60.0235757,30.2315097
hardware,Окна Петербурга,59.832191,30.3874502
electronics,Media Markt,59.9859933,30.2176127
supermarket,Семишагофф,59.9851217,30.2132615
computer,Юлмарт,59.8535877,30.2115619
convenience,,59.9631533,30.4880204
convenience,,59.9667561,30.4810723
florist,Цветоптторг,59.9462452,30.5039403
convenience,,59.9466989,30.50384
alcohol,Ароматный мир,59.987503,30.3680853
alcohol,Ароматный мир,59.9882685,30.3702316
convenience,,59.9873989,30.3718418
supermarket,Дикси,59.9303244,30.3656472
supermarket,Норман,59.9724517,30.3471538
convenience,,60.0405415,30.4088327
car_repair,,60.163718,29.8550718
hairdresser,Шоколад,59.8490232,30.3617914
convenience,Удачный,59.9190468,30.3534773
mobile_phone,Теле2,59.98903,30.2555965
mobile_phone,Билайн,59.9890747,30.2555967
convenience,,59.9275601,30.4779666
convenience,Продукты,59.860457,29.9229777
convenience,Продукты,59.9137178,30.3230168
convenience,продукты,59.8892316,30.4876428
optician,Юнтоловская,60.0047646,30.2103074
hairdresser,,59.8321685,30.1767034
car_parts,Bruxstore,60.0066711,30.3592671
hairdresser,"Барбершоп ""Олдбой""",59.9245537,30.318506
clothes,Лечи красиво,59.9672623,30.3146752
hairdresser,Central Barbershop,59.8516205,30.3165608
convenience,Белорусские продукты,59.851762,30.3170119
car_parts,,59.9287739,30.2588545
supermarket,Удачный,59.8327704,30.203672
supermarket,Пятёрочка,59.8903443,30.3174101
supermarket,Полушка,59.6163832,30.3874621
books,Буквоед,59.8307084,30.3779973
beauty,Ника,59.6222429,30.3940534
tailor,,59.685467,30.4416346
chemist,Промтовары,59.6848415,30.4405671
car_repair,Армсервис,59.6167334,30.3742373
supermarket,Верный,59.6228544,30.3940036
cosmetics,Улыбка радуги,59.6221964,30.3945118
mobile_phone,Связной,59.6220631,30.394406
department_store,,59.6228187,30.3925188
florist,,59.6226505,30.3931118
photo,Фото на документы,59.9428027,30.3823603
mobile_phone,Ex-Gad.ru,59.9248725,30.3543991
car_parts,,59.8705073,30.2304267
supermarket,Лэнд,59.965154,30.3155308
supermarket,Гросс Маркет,59.9616763,30.4070121
supermarket,Пятёрочка,59.5588683,30.8437021
convenience,,59.8627653,30.5133744
supermarket,Магнит,59.735303,30.6184406
greengrocer,,59.9881772,30.370232
alcohol,,59.9881983,30.3702523
kitchen,Plaza Real,59.9878999,30.3690656
kitchen,,59.988053,30.3695693
alcohol,Хмель Солод,59.9881725,30.3699301
florist,Цветовик,59.9879499,30.3692077
supermarket,Магнит,59.9879647,30.3722489
convenience,,59.9869235,30.3730417
bakery,Хлебчик,59.9870063,30.3728863
supermarket,Пятёрочка,59.6266845,30.4003546
pet,,59.6277262,30.3950582
supermarket,Магнит,59.6276984,30.3952061
mobile_phone,Maclab,59.837016,30.3406734
pet,,59.84663,30.3388028
florist,Цветовик,59.8665709,30.3216567
bathroom_furnishing,M179,59.8583307,30.3205404
beauty,Май,59.858354,30.3224632
tailor;dry_cleaning,Домовёнок,59.8614787,30.3258088
alcohol,Пинта,59.8615871,30.3263154
convenience,Белорусские продукты,60.0003834,30.3660356
bakery,Выпечка,59.9999312,30.3650411
bakery,Пекарня,60.000279,30.3660237
electronics,Energy box,59.7983128,30.2680045
e-cigarette,Smoke and enjoy,59.7984933,30.268299
curtain,Trossi,59.9692438,30.2598443
money_lender,Деньга,59.9261386,30.3196709
farm,Медведь,59.9260713,30.3197994
newsagent,Хорошие новости,59.7974827,30.2675034
electronics,ЦифроГрад,59.7978544,30.2681858
car_parts,Командор-Автопартс,59.839286,30.5371054
car_repair,Авторемонт,59.7982597,30.8220409
pet,PetShop.ru,59.8544798,30.3727729
greengrocer,,59.9245373,30.3168485
mobile_phone,Мегафон,60.0036098,30.2966237
beauty,Облик,60.0045525,30.2964422
mobile_phone,Телефон.ру,60.0035724,30.2966095
stationery,,60.0044023,30.2965075
clothes,,60.0080826,30.2952601
hairdresser,Статус - Имидж студия,59.8591308,30.3172375
pet,,60.0266578,30.302151
hairdresser,BritVa Barbershop,60.0443125,30.3224752
beverages,Bumble beer,60.0442962,30.3227001
bakery,Каравай,60.0400531,30.3480019
tabacco,Белорусские продукты,60.0400691,30.3479299
convenience,,60.0442902,30.3225995
beauty,ПИLКИ,60.0053591,30.210495
beauty,MAY CUP,60.0036617,30.2037824
beauty,Rich,60.0038968,30.2043729
beauty,Mango,60.0044559,30.2059767
massage,Ирис,60.0026207,30.2551995
electronics,Amoled W store,60.0507211,30.4466673
beauty,Lisa studio,60.0523528,30.4465005
baby_goods,Детская цена,60.0524919,30.4465956
beverages,Пиf'ko,60.0494935,30.4452839
clothes,,60.0510449,30.4441923
convenience,Продукты,60.0509368,30.4505999
clothes,,60.0513747,30.4444631
convenience,Минимаркет,60.0516543,30.4488301
farm,Фермерские продукты,59.9625364,30.3144439
bakery,Буше,59.9654308,30.3126638
alcohol,Градусы,59.9875616,30.373695
supermarket,Белозёровский гастроном,59.9876242,30.3740127
convenience,,60.0029024,30.2036124
pet,Приморский,60.002994,30.2046012
hardware,Сантехника,59.9197292,30.2876635
convenience,Ермолино,59.8557042,30.3793536
erotic,ЭроБутик,59.8556187,30.3795107
medical_supply,Кладовая здоровья,59.9220867,30.2916423
bakery,Сдоба,59.9221146,30.2917899
houseware,,59.9228366,30.2887945
computer,,59.8975547,30.4265381
supermarket,Ферма-маркет,60.0274817,30.2392744
hairdresser,Монро,60.0075226,30.3538109
bakery,,59.6933177,30.4327789
cooking,СушиМаг,59.8640642,30.4695842
butcher,,59.864248,30.4697751
hardware,СтройХоз,59.864195,30.4697143
florist,Оранж,59.8649981,30.4705497
shoes,Primo Passo,59.8288245,30.3789361
shoes,Kari,59.8286083,30.3788284
clothes,Familia,59.8288136,30.3802119
confectionery,Сладкоежка,59.8284789,30.3790165
convenience,,60.0086786,30.3965694
alcohol,Академия вина,59.9583622,30.3405947
erotic,Клубничка,60.0521012,30.335402
mobile_phone,МТС,60.0034578,30.2964714
optician,Дискаунт Оптика,60.0520909,30.3353649
convenience,Продукты,59.9251414,30.2836685
honey,Пчеловодство,59.9255026,30.2834355
convenience,Аджей,59.9260162,30.2830998
bakery,Тёплое место,59.9235098,30.2848575
fabric,Текстиль для дома,59.9235931,30.2847845
greengrocer,,59.9189597,30.2888016
convenience,Продукты,59.9170467,30.290651
convenience,,59.8313731,30.5187949
convenience,Фермер,59.8680777,30.4406527
supermarket,Пятёрочка,59.8676969,30.4628803
convenience,,59.8748403,30.4452236
convenience,Хозяюшка,59.6327514,30.7573883
convenience,,59.632514,30.7571127
convenience,,59.6340802,30.7609093
convenience,,59.6260543,30.7595772
convenience,,59.6355781,30.7559537
fishing,Рыбачок,59.851522,30.3504476
convenience,,59.8966672,30.4746172
bakery,,60.0103236,30.3468637
convenience,,59.9179476,30.4708534
bakery,,59.9182908,30.4705462
convenience,,59.916286,30.4720669
car_repair,РемЗон,59.9105574,30.3113986
convenience,Фермер,59.9255803,30.4259706
clothes,Норка,59.934359,30.336355
convenience,,59.7070783,30.7855908
convenience,Вкусный,59.7066747,30.7755303
convenience,Прибой,59.70423,30.789756
convenience,Ника,59.7025554,30.7883588
convenience,Балтик,59.7047828,30.789723
convenience,Продукты,59.7049032,30.78971
convenience,,59.697594,30.7791268
convenience,,59.6987973,30.7838552
fabric,ЛегПромКомплект,59.9077457,30.3427572
travel_agency,,59.9536822,30.2882447
mobile_phone,МТС,60.0080626,30.2470999
